utilization;EDF_busy_period;FPS_busy_period;EDF_first_DM_miss;EDF_schedulable;FPS_schedulable;hyperperiod;Priority_i,Deadline_i,Period_i,ID_i,WCET_i,EDF_response_time_i,FPS_response_time_i,FPS_deadline_miss_task_i,utilization_context_switch_i,utilization_clock_i;;;;;;;;;;;;;;;;;;;
0.9;337469.0;337469.0;0;1;0;113400000;20,10000,10000,1,145,163.0,163.0,0,0.0018,0.0022199999999999998;19,37800,37800,2,2296,2477.0,2477.0,0,0.0004761904761904762,0.0005873015873015873;18,50000,50000,3,2445,4940.0,4940.0,0,0.00036,0.000444;17,60000,60000,4,3701,9156.0,8659.0,0,0.0003,0.00037;16,60480,60480,5,743,9636.0,9420.0,0,0.00029761904761904765,0.00036706349206349205;15,64800,64800,6,4355,13956.0,13956.0,0,0.0002777777777777778,0.0003425925925925926;14,72000,72000,7,1932,19232.0,15906.0,0,0.00025,0.0003083333333333333;13,75000,75000,8,3586,22232.0,19510.0,0,0.00024,0.000296;12,81000,81000,9,5813,28232.0,25504.0,0,0.00022222222222222223,0.00027407407407407404;11,87500,87500,10,6187,34732.0,31872.0,0,0.00020571428571428572,0.0002537142857142857;10,90720,90720,11,218,37952.0,32108.0,0,0.0001984126984126984,0.0002447089947089947;9,112500,112500,12,4000,59732.0,36126.0,0,0.00016,0.00019733333333333332;8,113400,113400,13,4525,60632.0,43146.0,0,0.00015873015873015873,0.00019576719576719576;7,126000,126000,14,7176,73232.0,52966.0,0,0.00014285714285714287,0.0001761904761904762;6,129600,129600,15,5114,76832.0,58098.0,0,0.0001388888888888889,0.0001712962962962963;5,140000,140000,16,13766,87232.0,104153.0,0,0.00012857142857142858,0.00015857142857142857;4,168000,168000,17,715,115232.0,104886.0,0,0.00010714285714285714,0.00013214285714285715;3,168750,168750,18,14924,115982.0,204262.0,1,0.00010666666666666667,0.00013155555555555555;2,472500,472500,19,12012,316279.0,316279.0,0,3.809523809523809e-05,4.6984126984126986e-05;1,700000,700000,20,9909,337469.0,337469.0,0,2.5714285714285714e-05,3.1714285714285715e-05
0.9;423593.0;423593.0;0;1;1;113400000;20,10000,10000,1,1827,1845.0,1845.0,0,0.0018,0.0022199999999999998;19,40000,40000,2,9,1872.0,1872.0,0,0.00045,0.0005549999999999999;18,50400,50400,3,5875,10867.0,7765.0,0,0.00035714285714285714,0.00044047619047619046;17,54000,54000,4,4839,14467.0,14467.0,0,0.0003333333333333333,0.0004111111111111111;16,56250,56250,5,224,15191.0,14709.0,0,0.00032,0.00039466666666666665;15,56700,56700,6,914,15641.0,15641.0,0,0.00031746031746031746,0.0003915343915343915;14,63000,63000,7,2925,20431.0,18584.0,0,0.00028571428571428574,0.0003523809523809524;13,64800,64800,8,1784,22231.0,22231.0,0,0.0002777777777777778,0.0003425925925925926;12,75600,75600,9,2372,24621.0,24621.0,0,0.0002380952380952381,0.00029365079365079364;11,87500,87500,10,1118,25757.0,25757.0,0,0.00020571428571428572,0.0002537142857142857;10,90000,90000,11,1886,27661.0,27661.0,0,0.0002,0.0002466666666666667;9,100800,100800,12,50,27880.0,27729.0,0,0.00017857142857142857,0.00022023809523809523;8,101250,101250,13,583,28330.0,28330.0,0,0.00017777777777777779,0.00021925925925925924;7,113400,113400,14,8853,39046.0,39046.0,0,0.00015873015873015873,0.00019576719576719576;6,150000,150000,15,6870,67453.0,47806.0,0,0.00012,0.000148;5,157500,157500,16,119,74953.0,47943.0,0,0.00011428571428571428,0.00014095238095238096;4,168000,168000,17,9165,85453.0,83592.0,0,0.00010714285714285714,0.00013214285714285715;3,181440,181440,18,10398,98893.0,98893.0,0,9.92063492063492e-05,0.00012235449735449735;2,472500,472500,19,23096,248576.0,248576.0,0,3.809523809523809e-05,4.6984126984126986e-05;1,810000,810000,20,38088,423593.0,423593.0,0,2.2222222222222223e-05,2.7407407407407405e-05
0.9;485057.0;485057.0;0;1;1;113400000;20,20000,20000,1,356,374.0,374.0,0,0.0009,0.0011099999999999999;19,22500,22500,2,214,606.0,606.0,0,0.0008,0.0009866666666666667;18,39375,39375,3,2710,3334.0,3334.0,0,0.00045714285714285713,0.0005638095238095238;17,45000,45000,4,3094,6446.0,6446.0,0,0.0004,0.0004933333333333334;16,47250,47250,5,970,7434.0,7434.0,0,0.00038095238095238096,0.0004698412698412698;15,56700,56700,6,2043,9495.0,9495.0,0,0.00031746031746031746,0.0003915343915343915;14,60000,60000,7,962,10475.0,10475.0,0,0.0003,0.00037;13,72000,72000,8,2872,18613.0,13365.0,0,0.00025,0.0003083333333333333;12,75000,75000,9,832,21613.0,14215.0,0,0.00024,0.000296;11,84000,84000,10,5078,30613.0,19311.0,0,0.00021428571428571427,0.0002642857142857143;10,87500,87500,11,2120,34113.0,21823.0,0,0.00020571428571428572,0.0002537142857142857;9,90000,90000,12,14540,36613.0,36613.0,0,0.0002,0.0002466666666666667;8,94500,94500,13,213,39041.0,36844.0,0,0.00019047619047619048,0.0002349206349206349;7,108000,108000,14,8245,52541.0,52541.0,0,0.00016666666666666666,0.00020555555555555556;6,118125,118125,15,1724,54283.0,54283.0,0,0.00015238095238095237,0.00018793650793650794;5,126000,126000,16,240,54541.0,54541.0,0,0.00014285714285714287,0.0001761904761904762;4,129600,129600,17,610,55169.0,55169.0,0,0.0001388888888888889,0.0001712962962962963;3,181440,181440,18,15213,101065.0,77787.0,0,9.92063492063492e-05,0.00012235449735449735;2,196875,196875,19,6571,116500.0,131473.0,0,9.142857142857143e-05,0.00011276190476190476;1,630000,630000,20,85305,485057.0,485057.0,0,2.857142857142857e-05,3.523809523809524e-05
0.9;384492.0;384492.0;0;1;0;113400000;20,25200,25200,1,294,312.0,312.0,0,0.0007142857142857143,0.0008809523809523809;19,28350,28350,2,724,1054.0,1054.0,0,0.0006349206349206349,0.000783068783068783;18,35000,35000,3,1114,2186.0,2186.0,0,0.0005142857142857143,0.0006342857142857143;17,45000,45000,4,116,5561.0,2320.0,0,0.0004,0.0004933333333333334;16,50400,50400,5,3075,10961.0,5413.0,0,0.00035714285714285714,0.00044047619047619046;15,56250,56250,6,421,16811.0,5852.0,0,0.00032,0.00039466666666666665;14,56700,56700,7,11391,17261.0,17261.0,0,0.00031746031746031746,0.0003915343915343915;13,70000,70000,8,2840,20119.0,20119.0,0,0.00025714285714285715,0.00031714285714285715;12,78750,78750,9,747,27579.0,20884.0,0,0.00022857142857142857,0.0002819047619047619;11,81000,81000,10,540,29829.0,21442.0,0,0.00022222222222222223,0.00027407407407407404;10,84375,84375,11,3035,33204.0,24495.0,0,0.00021333333333333333,0.0002631111111111111;9,90000,90000,12,1041,38829.0,25866.0,0,0.0002,0.0002466666666666667;8,108000,108000,13,12876,56829.0,40634.0,0,0.00016666666666666666,0.00020555555555555556;7,112500,112500,14,8485,61329.0,49271.0,0,0.00016,0.00019733333333333332;6,129600,129600,15,2278,78429.0,54972.0,0,0.0001388888888888889,0.0001712962962962963;5,140000,140000,16,14339,88829.0,92532.0,0,0.00012857142857142858,0.00015857142857142857;4,141750,141750,17,3464,90579.0,96014.0,0,0.00012698412698412698,0.00015661375661375662;3,151200,151200,18,3634,94231.0,99666.0,0,0.00011904761904761905,0.00014682539682539682;2,181440,181440,19,4224,108445.0,194405.0,1,9.92063492063492e-05,0.00012235449735449735;1,600000,600000,20,33758,384492.0,384492.0,0,3e-05,3.7e-05
0.9;364917.0;364917.0;0;1;1;113400000;20,18900,18900,1,1160,1178.0,1178.0,0,0.0009523809523809524,0.0011746031746031746;19,22500,22500,2,136,1332.0,1332.0,0,0.0008,0.0009866666666666667;18,33750,33750,3,195,1545.0,1545.0,0,0.0005333333333333334,0.0006577777777777777;17,37800,37800,4,1104,2667.0,2667.0,0,0.0004761904761904762,0.0005873015873015873;16,42000,42000,5,3734,6419.0,6419.0,0,0.00042857142857142855,0.0005285714285714286;15,45000,45000,6,2625,9062.0,9062.0,0,0.0004,0.0004933333333333334;14,52500,52500,7,703,13636.0,9783.0,0,0.00034285714285714285,0.00042285714285714284;13,56250,56250,8,3279,17386.0,13080.0,0,0.00032,0.00039466666666666665;12,56700,56700,9,4738,17836.0,17836.0,0,0.00031746031746031746,0.0003915343915343915;11,60000,60000,10,788,18642.0,18642.0,0,0.0003,0.00037;10,64800,64800,11,762,20600.0,20600.0,0,0.0002777777777777778,0.0003425925925925926;9,84000,84000,12,2708,34821.0,23480.0,0,0.00021428571428571427,0.0002642857142857143;8,100000,100000,13,11841,50821.0,35552.0,0,0.00018,0.000222;7,118125,118125,14,1561,68946.0,37131.0,0,0.00015238095238095237,0.00018793650793650794;6,131250,131250,15,3889,82071.0,49887.0,0,0.00013714285714285713,0.00016914285714285713;5,141750,141750,16,11184,92571.0,72994.0,0,0.00012698412698412698,0.00015661375661375662;4,168000,168000,17,4436,118821.0,79748.0,0,0.00010714285714285714,0.00013214285714285715;3,200000,200000,18,27776,150821.0,197743.0,0,9e-05,0.000111;2,600000,600000,19,5803,328504.0,328504.0,0,3e-05,3.7e-05;1,945000,945000,20,8383,364917.0,364917.0,0,1.9047619047619046e-05,2.3492063492063493e-05
0.9;295400.0;295400.0;0;1;0;113400000;20,18900,18900,1,465,483.0,483.0,0,0.0009523809523809524,0.0011746031746031746;19,28350,28350,2,425,926.0,926.0,0,0.0006349206349206349,0.000783068783068783;18,30240,30240,3,618,1562.0,1562.0,0,0.0005952380952380953,0.0007341269841269841;17,33750,33750,4,121,3333.0,1701.0,0,0.0005333333333333334,0.0006577777777777777;16,35000,35000,5,2864,4583.0,4583.0,0,0.0005142857142857143,0.0006342857142857143;15,50000,50000,6,672,5273.0,5273.0,0,0.00036,0.000444;14,50400,50400,7,90,5381.0,5381.0,0,0.00035714285714285714,0.00044047619047619046;13,70875,70875,8,236,17487.0,5635.0,0,0.00025396825396825396,0.00031322751322751324;12,75000,75000,9,7012,21612.0,12665.0,0,0.00024,0.000296;11,90000,90000,10,7941,36612.0,21107.0,0,0.0002,0.0002466666666666667;10,100800,100800,11,10684,47412.0,32888.0,0,0.00017857142857142857,0.00022023809523809523;9,105000,105000,12,14404,51612.0,51612.0,0,0.00017142857142857143,0.00021142857142857142;8,129600,129600,13,5028,64190.0,56658.0,0,0.0001388888888888889,0.0001712962962962963;7,131250,131250,14,887,65840.0,58489.0,0,0.00013714285714285713,0.00016914285714285713;6,150000,150000,15,12899,84590.0,82830.0,0,0.00012,0.000148;5,151200,151200,16,1289,85790.0,84137.0,0,0.00011904761904761905,0.00014682539682539682;4,162000,162000,17,9901,96590.0,144234.0,0,0.00011111111111111112,0.00013703703703703702;3,168000,168000,18,34,102590.0,144286.0,0,0.00010714285714285714,0.00013214285714285715;2,196875,196875,19,6491,131465.0,196962.0,1,9.142857142857143e-05,0.00011276190476190476;1,450000,450000,20,28585,295400.0,295400.0,0,4e-05,4.933333333333333e-05
0.9;301448.0;301448.0;0;1;1;113400000;20,28350,28350,1,74,92.0,92.0,0,0.0006349206349206349,0.000783068783068783;19,35000,35000,2,2100,2210.0,2210.0,0,0.0005142857142857143,0.0006342857142857143;18,45000,45000,3,5152,7380.0,7380.0,0,0.0004,0.0004933333333333334;17,50000,50000,4,124,10830.0,7522.0,0,0.00036,0.000444;16,50400,50400,5,449,11230.0,7989.0,0,0.00035714285714285714,0.00044047619047619046;15,54000,54000,6,410,14830.0,8417.0,0,0.0003333333333333333,0.0004111111111111111;14,56700,56700,7,174,17530.0,8609.0,0,0.00031746031746031746,0.0003915343915343915;13,60480,60480,8,5476,21310.0,14103.0,0,0.00029761904761904765,0.00036706349206349205;12,63000,63000,9,3497,23830.0,17618.0,0,0.00028571428571428574,0.0003523809523809524;11,64800,64800,10,3212,25630.0,20848.0,0,0.0002777777777777778,0.0003425925925925926;10,65625,65625,11,3061,26455.0,23927.0,0,0.00027428571428571427,0.00033828571428571425;9,78750,78750,12,442,39580.0,24387.0,0,0.00022857142857142857,0.0002819047619047619;8,94500,94500,13,885,55330.0,25290.0,0,0.00019047619047619048,0.0002349206349206349;7,101250,101250,14,20600,62080.0,53897.0,0,0.00017777777777777779,0.00021925925925925924;6,105000,105000,15,10452,65830.0,82975.0,0,0.00017142857142857143,0.00021142857142857142;5,108000,108000,16,3925,68830.0,87010.0,0,0.00016666666666666666,0.00020555555555555556;4,131250,131250,17,2987,89555.0,96088.0,0,0.00013714285714285713,0.00016914285714285713;3,196875,196875,18,1819,97925.0,97925.0,0,9.142857142857143e-05,0.00011276190476190476;2,525000,525000,19,13290,179305.0,179305.0,0,3.4285714285714284e-05,4.228571428571428e-05;1,700000,700000,20,24518,301448.0,301448.0,0,2.5714285714285714e-05,3.1714285714285715e-05
0.9;496266.0;496266.0;0;1;1;113400000;20,33750,33750,1,2578,2596.0,2596.0,0,0.0005333333333333334,0.0006577777777777777;19,39375,39375,2,4042,6656.0,6656.0,0,0.00045714285714285713,0.0005638095238095238;18,40000,40000,3,252,6926.0,6926.0,0,0.00045,0.0005549999999999999;17,42000,42000,4,9,6953.0,6953.0,0,0.00042857142857142855,0.0005285714285714286;16,45000,45000,5,698,7669.0,7669.0,0,0.0004,0.0004933333333333334;15,52500,52500,6,4503,12190.0,12190.0,0,0.00034285714285714285,0.00042285714285714284;14,56250,56250,7,497,12705.0,12705.0,0,0.00032,0.00039466666666666665;13,60000,60000,8,203,14757.0,12926.0,0,0.0003,0.00037;12,60480,60480,9,2293,15237.0,15237.0,0,0.00029761904761904765,0.00036706349206349205;11,70000,70000,10,707,15962.0,15962.0,0,0.00025714285714285715,0.00031714285714285715;10,100800,100800,11,2536,32394.0,18516.0,0,0.00017857142857142857,0.00022023809523809523;9,113400,113400,12,6042,44994.0,24576.0,0,0.00015873015873015873,0.00019576719576719576;8,135000,135000,13,1542,66594.0,26136.0,0,0.00013333333333333334,0.00016444444444444444;7,140000,140000,14,6935,71594.0,33089.0,0,0.00012857142857142858,0.00015857142857142857;6,151200,151200,15,8193,82794.0,48969.0,0,0.00011904761904761905,0.00014682539682539682;5,157500,157500,16,7402,89094.0,63957.0,0,0.00011428571428571428,0.00014095238095238096;4,175000,175000,17,8820,106594.0,76116.0,0,0.00010285714285714286,0.00012685714285714286;3,180000,180000,18,23270,111594.0,127612.0,0,0.0001,0.00012333333333333334;2,200000,200000,19,4925,124895.0,132555.0,0,9e-05,0.000111;1,648000,648000,20,62816,496266.0,496266.0,0,2.777777777777778e-05,3.4259259259259255e-05
0.9;577263.0;577263.0;0;1;1;113400000;20,22500,22500,1,315,333.0,333.0,0,0.0008,0.0009866666666666667;19,37800,37800,2,1396,1747.0,1747.0,0,0.0004761904761904762,0.0005873015873015873;18,40000,40000,3,1033,2798.0,2798.0,0,0.00045,0.0005549999999999999;17,45000,45000,4,174,2990.0,2990.0,0,0.0004,0.0004933333333333334;16,65625,65625,5,4058,7066.0,7066.0,0,0.00027428571428571427,0.00033828571428571425;15,70000,70000,6,1681,8765.0,8765.0,0,0.00025714285714285715,0.00031714285714285715;14,78750,78750,7,2930,17171.0,11713.0,0,0.00022857142857142857,0.0002819047619047619;13,81000,81000,8,5823,19421.0,17554.0,0,0.00022222222222222223,0.00027407407407407404;12,84000,84000,9,4849,22421.0,22421.0,0,0.00021428571428571427,0.0002642857142857143;11,90720,90720,10,2123,24895.0,24895.0,0,0.0001984126984126984,0.0002447089947089947;10,100000,100000,11,3677,28590.0,28590.0,0,0.00018,0.000222;9,120000,120000,12,1694,43165.0,30302.0,0,0.00015,0.000185;8,157500,157500,13,17918,80665.0,51228.0,0,0.00011428571428571428,0.00014095238095238096;7,162000,162000,14,1461,85165.0,52707.0,0,0.00011111111111111112,0.00013703703703703702;6,168000,168000,15,6929,91165.0,59654.0,0,0.00010714285714285714,0.00013214285714285715;5,168750,168750,16,295,91915.0,59967.0,0,0.00010666666666666667,0.00013155555555555555;4,180000,180000,17,17308,103165.0,105883.0,0,0.0001,0.00012333333333333334;3,200000,200000,18,14466,123165.0,124877.0,0,9e-05,0.000111;2,450000,450000,19,3115,296875.0,128010.0,0,4e-05,4.933333333333333e-05;1,708750,708750,20,99907,555625.0,577263.0,0,2.5396825396825397e-05,3.1322751322751324e-05
0.9;294109.0;294109.0;0;1;1;113400000;20,15750,15750,1,1691,1709.0,1709.0,0,0.001142857142857143,0.0014095238095238095;19,20000,20000,2,1809,3536.0,3536.0,0,0.0009,0.0011099999999999999;18,25200,25200,3,614,4168.0,4168.0,0,0.0007142857142857143,0.0008809523809523809;17,28350,28350,4,2286,6472.0,6472.0,0,0.0006349206349206349,0.000783068783068783;16,39375,39375,5,964,7454.0,7454.0,0,0.00045714285714285713,0.0005638095238095238;15,54000,54000,6,3112,10748.0,10584.0,0,0.0003333333333333333,0.0004111111111111111;14,60000,60000,7,208,16748.0,10810.0,0,0.0003,0.00037;13,64800,64800,8,338,21548.0,11166.0,0,0.0002777777777777778,0.0003425925925925926;12,65625,65625,9,1860,22373.0,13044.0,0,0.00027428571428571427,0.00033828571428571425;11,70875,70875,10,209,27623.0,13271.0,0,0.00025396825396825396,0.00031322751322751324;10,78750,78750,11,12819,35498.0,34289.0,0,0.00022857142857142857,0.0002819047619047619;9,84000,84000,12,287,40748.0,34594.0,0,0.00021428571428571427,0.0002642857142857143;8,84375,84375,13,141,41123.0,34753.0,0,0.00021333333333333333,0.0002631111111111111;7,108000,108000,14,13117,64748.0,53038.0,0,0.00016666666666666666,0.00020555555555555556;6,113400,113400,15,8122,70148.0,72835.0,0,0.00015873015873015873,0.00019576719576719576;5,150000,150000,16,3672,78383.0,77157.0,0,0.00012,0.000148;4,175000,175000,17,1917,103383.0,103383.0,0,0.00010285714285714286,0.00012685714285714286;3,180000,180000,18,345,103746.0,103746.0,0,0.0001,0.00012333333333333334;2,200000,200000,19,4398,123457.0,154579.0,0,9e-05,0.000111;1,590625,590625,20,23379,294109.0,294109.0,0,3.0476190476190475e-05,3.7587301587301584e-05
0.9;423978.0;423978.0;0;1;1;113400000;20,18900,18900,1,2503,2521.0,2521.0,0,0.0009523809523809524,0.0011746031746031746;19,26250,26250,2,442,2981.0,2981.0,0,0.0006857142857142857,0.0008457142857142857;18,37800,37800,3,461,3460.0,3460.0,0,0.0004761904761904762,0.0005873015873015873;17,39375,39375,4,562,4040.0,4040.0,0,0.00045714285714285713,0.0005638095238095238;16,50000,50000,5,492,4550.0,4550.0,0,0.00036,0.000444;15,67500,67500,6,1307,9924.0,5875.0,0,0.0002666666666666667,0.00032888888888888887;14,75600,75600,7,5089,18024.0,10982.0,0,0.0002380952380952381,0.00029365079365079364;13,78750,78750,8,3827,21174.0,14827.0,0,0.00022857142857142857,0.0002819047619047619;12,87500,87500,9,8498,29924.0,25864.0,0,0.00020571428571428572,0.0002537142857142857;11,94500,94500,10,2162,36924.0,28504.0,0,0.00019047619047619048,0.0002349206349206349;10,100800,100800,11,8213,43224.0,36735.0,0,0.00017857142857142857,0.00022023809523809523;9,101250,101250,12,3341,43674.0,43674.0,0,0.00017777777777777779,0.00021925925925925924;8,108000,108000,13,2073,45765.0,45765.0,0,0.00016666666666666666,0.00020555555555555556;7,120000,120000,14,3477,55451.0,49260.0,0,0.00015,0.000185;6,151200,151200,15,405,86651.0,49683.0,0,0.00011904761904761905,0.00014682539682539682;5,157500,157500,16,6948,92951.0,60140.0,0,0.00011428571428571428,0.00014095238095238096;4,162000,162000,17,18555,97451.0,127973.0,0,0.00011111111111111112,0.00013703703703703702;3,175000,175000,18,5396,110451.0,137693.0,0,0.00010285714285714286,0.00012685714285714286;2,540000,540000,19,48739,422167.0,422167.0,0,3.3333333333333335e-05,4.111111111111111e-05;1,787500,787500,20,1793,423978.0,423978.0,0,2.2857142857142858e-05,2.819047619047619e-05
0.9;267610.0;267610.0;0;1;1;113400000;20,15750,15750,1,1780,1798.0,1798.0,0,0.001142857142857143,0.0014095238095238095;19,22500,22500,2,75,1891.0,1891.0,0,0.0008,0.0009866666666666667;18,30240,30240,3,436,2345.0,2345.0,0,0.0005952380952380953,0.0007341269841269841;17,39375,39375,4,4185,6548.0,6548.0,0,0.00045714285714285713,0.0005638095238095238;16,47250,47250,5,347,6913.0,6913.0,0,0.00038095238095238096,0.0004698412698412698;15,52500,52500,6,754,11202.0,7685.0,0,0.00034285714285714285,0.00042285714285714284;14,60000,60000,7,7014,18702.0,14717.0,0,0.0003,0.00037;13,60480,60480,8,1889,19182.0,18422.0,0,0.00029761904761904765,0.00036706349206349205;12,64800,64800,9,899,23502.0,19339.0,0,0.0002777777777777778,0.0003425925925925926;11,70875,70875,10,861,29577.0,20218.0,0,0.00025396825396825396,0.00031322751322751324;10,75000,75000,11,1846,33702.0,22082.0,0,0.00024,0.000296;9,100800,100800,12,4559,59502.0,26752.0,0,0.00017857142857142857,0.00022023809523809523;8,101250,101250,13,7222,59952.0,36244.0,0,0.00017777777777777779,0.00021925925925925924;7,105000,105000,14,61,63702.0,36323.0,0,0.00017142857142857143,0.00021142857142857142;6,135000,135000,15,2037,93702.0,38378.0,0,0.00013333333333333334,0.00016444444444444444;5,140000,140000,16,24,98702.0,38420.0,0,0.00012857142857142858,0.00015857142857142857;4,150000,150000,17,5330,108702.0,50227.0,0,0.00012,0.000148;3,151200,151200,18,35230,109902.0,146004.0,0,0.00011904761904761905,0.00014682539682539682;2,506250,506250,19,6500,258166.0,258166.0,0,3.555555555555555e-05,4.385185185185185e-05;1,525000,525000,20,7737,267610.0,267610.0,0,3.4285714285714284e-05,4.228571428571428e-05
0.9;409482.0;409482.0;0;1;1;113400000;20,10000,10000,1,192,210.0,210.0,0,0.0018,0.0022199999999999998;19,15750,15750,2,1517,1745.0,1745.0,0,0.001142857142857143,0.0014095238095238095;18,18900,18900,3,458,2221.0,2221.0,0,0.0009523809523809524,0.0011746031746031746;17,20000,20000,4,467,2706.0,2706.0,0,0.0009,0.0011099999999999999;16,22500,22500,5,330,3054.0,3054.0,0,0.0008,0.0009866666666666667;15,25200,25200,6,1632,4704.0,4704.0,0,0.0007142857142857143,0.0008809523809523809;14,28350,28350,7,740,5462.0,5462.0,0,0.0006349206349206349,0.000783068783068783;13,30240,30240,8,793,6273.0,6273.0,0,0.0005952380952380953,0.0007341269841269841;12,37800,37800,9,2314,8605.0,8605.0,0,0.0004761904761904762,0.0005873015873015873;11,64800,64800,10,4400,21653.0,13233.0,0,0.0002777777777777778,0.0003425925925925926;10,65625,65625,11,6521,22478.0,22478.0,0,0.00027428571428571427,0.00033828571428571425;9,67500,67500,12,1183,24027.0,24027.0,0,0.0002666666666666667,0.00032888888888888887;8,75000,75000,13,2173,27868.0,27868.0,0,0.00024,0.000296;7,90000,90000,14,991,29635.0,29635.0,0,0.0002,0.0002466666666666667;6,112500,112500,15,2944,44027.0,35153.0,0,0.00016,0.00019733333333333332;5,120000,120000,16,3794,51527.0,42468.0,0,0.00015,0.000185;4,141750,141750,17,3732,73277.0,46566.0,0,0.00012698412698412698,0.00015661375661375662;3,168000,168000,18,19540,99527.0,102881.0,0,0.00010714285714285714,0.00013214285714285715;2,504000,504000,19,34984,282335.0,282335.0,0,3.571428571428572e-05,4.404761904761905e-05;1,810000,810000,20,21930,409482.0,409482.0,0,2.2222222222222223e-05,2.7407407407407405e-05
